date,series,holiday_trend_factor,series_seasonal_trend_factor,white_noise,weekend_trend_factor,total_factor,value,day_of_year
2020-06-08,s_1,1.076043169709591,1.1699634183055057,0.9496220309401197,1.0,0.5977543754012394,59.775437540123946,160
2020-06-09,s_3,1.089836602599946,1.343505583310321,1.035116990351321,1.0,3.0312398251221198,303.12398251221197,161
2020-06-09,s_2,1.089836602599946,1.2576291874827408,0.9934258835309556,1.0,1.3615997691326824,136.15997691326825,161
2020-06-09,s_1,1.089836602599946,1.1717527916551607,1.0511142132612898,1.0,0.6711464536086313,67.11464536086314,161
2020-06-10,s_3,1.1303846683018466,1.3469825418918386,1.0082137952642911,1.0,3.070229615207256,307.02296152072563,162
2020-06-10,s_2,1.1303846683018466,1.260236906418879,1.0125261607098557,1.0,1.4423966507161372,144.23966507161373,162
2020-06-10,s_1,1.1303846683018466,1.1734912709459193,1.0264429421219503,1.0,0.6807865061618099,68.078650616181,162
2020-06-11,s_3,1.1739568302904086,1.350356682057697,1.006289748098529,1.0,3.190462678264868,319.04626782648677,163
2020-06-11,s_2,1.1739568302904086,1.2627675115432728,0.9734137777159719,1.0,1.4430222109036406,144.30222109036407,163
2020-06-11,s_1,1.1739568302904086,1.1751783410288485,1.0627380691297794,1.0,0.7330813112524257,73.30813112524257,163
2020-06-12,s_3,1.1955888843156934,1.3536270039773455,0.9916404193595421,1.15,3.6911605421927582,369.11605421927584,164
2020-06-12,s_2,1.1955888843156934,1.265220252983009,0.9578618362879094,1.15,1.6662828116792059,166.6282811679206,164
2020-06-12,s_1,1.1955888843156934,1.1768135019886727,0.9916441293844537,1.15,0.8022564197498236,80.22564197498237,164
2020-06-13,s_3,1.1739568302904089,1.3567925385838193,0.9989339378390472,1.3,4.136906350801492,413.69063508014915,165
2020-06-13,s_2,1.1739568302904089,1.2675944039378644,1.0530256818665016,1.3,2.0371112898596535,203.71112898596536,165
2020-06-13,s_1,1.1739568302904089,1.1783962692919097,1.0699835094414796,1.3,0.9621303774869181,96.2130377486918,165
2020-06-14,s_3,1.1223572116518947,1.359852347860897,1.090343075068883,1.3,4.326725812171236,432.6725812171236,166
2020-06-14,s_2,1.1223572116518947,1.2698892608956727,0.8795927542587288,1.3,1.629753593895185,162.9753593895185,166
2020-06-14,s_1,1.1223572116518947,1.1799261739304485,1.0737184765027146,1.3,0.9242505541614587,92.42505541614588,166
2020-06-15,s_3,1.0680157130596393,1.3628055251210545,0.9781018721449708,1.0,2.8472500792502995,284.72500792502996,167
2020-06-15,s_2,1.0680157130596393,1.2721041438407907,1.031218898185979,1.0,1.4010420589452468,140.10420589452468,167
2020-06-15,s_1,1.0680157130596393,1.1814027625605272,1.042927732432564,1.0,0.6579605342372853,65.79605342372852,167
2020-06-16,s_3,1.0298483461902586,1.3656511952741335,1.0416995231889725,1.0,2.9301208049833942,293.0120804983394,168
2020-06-16,s_2,1.0298483461902586,1.2742383964556,1.0523278131498894,1.0,1.380940645232401,138.0940645232401,168
2020-06-16,s_1,1.0298483461902586,1.1828255976370667,1.0265263684396397,1.0,0.6252217884443456,62.52217884443456,168
2020-06-17,s_3,1.0080274566499516,1.3683885150866537,0.8931906076772254,1.0,2.46408636374653,246.40863637465299,169
2020-06-17,s_2,1.0080274566499516,1.2762913863149903,0.93982450764179,1.0,1.2091187771159078,120.91187771159078,169
2020-06-17,s_1,1.0080274566499516,1.1841942575433269,1.025103388569788,1.0,0.6118331243602849,61.183312436028494,169
2020-06-18,s_3,1.0,1.3710166734316784,0.9690798524899369,1.0,2.65724927130083,265.724927130083,170
2020-06-18,s_2,1.0,1.2782625050737588,0.9774819300735421,1.0,1.2494785006001388,124.94785006001388,170
2020-06-18,s_1,1.0,1.1855083367158392,0.9929113944714714,1.0,0.5885523678830392,58.85523678830392,170
2020-06-19,s_3,1.0,1.37353489152917,0.9418069586353599,1.15,2.975290853172464,297.5290853172464,171
2020-06-19,s_2,1.0,1.2801511686468774,0.9504011610274543,1.15,1.3991557305185414,139.91557305185412,171
2020-06-19,s_1,1.0,1.186767445764585,1.0382196623836561,1.15,0.7084720457000322,70.84720457000321,171
2020-06-20,s_3,1.0,1.375942423176758,0.9717828098518076,1.3,3.4765047048914393,347.6504704891439,172
2020-06-20,s_2,1.0,1.2819568173825684,1.0540708699949837,1.3,1.7566553391327777,175.66553391327778,172
2020-06-20,s_1,1.0,1.187971211588379,0.9770711346569637,1.3,0.7544760467702024,75.44760467702024,172
2020-06-21,s_3,1.0,1.378238554970857,0.983385680990235,1.3,3.5238841558622354,352.3884155862235,173
2020-06-21,s_2,1.0,1.2836789162281426,0.9258494918730721,1.3,1.5450415140134022,154.5041514013402,173
2020-06-21,s_1,1.0,1.1891192774854284,0.9854399150090608,1.3,0.7616736398315698,76.16736398315697,173
2020-06-22,s_3,1.0,1.3804226065180616,1.06248709819304,1.0,2.9333624189588963,293.3362418958896,174
2020-06-22,s_2,1.0,1.2853169548885461,1.002438271515768,1.0,1.2884509066083847,128.84509066083848,174
2020-06-22,s_1,1.0,1.190211303259031,1.048466292348935,1.0,0.623948216119895,62.39482161198951,174
2020-06-23,s_3,1.0,1.3824939306367623,1.0140649487879823,1.0,2.8038772739417293,280.38772739417294,175
2020-06-23,s_2,1.0,1.2868704479775717,1.0561171525335928,1.0,1.359085953197702,135.9085953197702,175
2020-06-23,s_1,1.0,1.1912469653183813,0.9540267643243362,1.0,0.56824074391694,56.824074391694005,175
2020-06-24,s_3,1.0,1.3844519135489202,1.047351443394858,1.0,2.9000154199324695,290.001541993247,176
2020-06-24,s_2,1.0,1.28833893516169,0.9819525542197564,1.0,1.2650877080827827,126.50877080827827,176
2020-06-24,s_1,1.0,1.1922259567744602,0.9675700709943392,1.0,0.5767810768187792,57.67810768187792,176
2020-06-25,s_3,1.0,1.3862959750619417,1.0844212668751934,1.0,3.0066576750813043,300.66576750813044,177
2020-06-25,s_2,1.0,1.2897219812964562,1.0130520004677792,1.0,1.3065554331996427,130.65554331996427,177
2020-06-25,s_1,1.0,1.193147987530971,0.994552239453291,1.0,0.5933240014990572,59.332400149905716,177
2020-06-26,s_3,1.0,1.388025568740603,0.9812410665450365,1.15,3.132571685764463,313.2571685764463,178
2020-06-26,s_2,1.0,1.2910191765554522,0.9396210729641411,1.15,1.3950291474761634,139.50291474761633,178
2020-06-26,s_1,1.0,1.1940127843703014,1.0214108974575242,1.15,0.7012571600541704,70.12571600541703,178
2020-06-27,s_3,1.0,1.3896401820689683,1.0135802833022314,1.3,3.6621309125170365,366.21309125170364,179
2020-06-27,s_2,1.0,1.2922301365517261,0.9696496544570578,1.3,1.6289136570022913,162.89136570022913,179
2020-06-27,s_1,1.0,1.1948200910344842,1.0209155995176564,1.3,0.7928768052102373,79.28768052102373,179
2020-06-28,s_3,1.0,1.3911393366022629,1.103117799748862,1.3,3.989935466755627,398.9935466755627,180
2020-06-28,s_2,1.0,1.293354502451697,1.080365938367541,1.3,1.8164849958880456,181.64849958880455,180
2020-06-28,s_1,1.0,1.1955696683011314,1.0993391359789675,1.3,0.8543187419993373,85.43187419993373,180
2020-06-29,s_3,1.0,1.3925225881086436,1.0359698992035515,1.0,2.8852229704831602,288.52229704831603,181
2020-06-29,s_2,1.0,1.2943919410814826,0.974696762049624,1.0,1.2616396337952487,126.16396337952487,181
2020-06-29,s_1,1.0,1.1962612940543218,0.9169612520652114,1.0,0.5484626269966004,54.846262699660045,181
2020-06-30,s_3,1.0,1.393789526700837,1.0009542589771823,1.0,2.7902391257379877,279.0239125737988,182
2020-06-30,s_2,1.0,1.2953421450256277,1.0064642242903783,1.0,1.3037155271838532,130.37155271838532,182
2020-06-30,s_1,1.0,1.1968947633504186,0.9472955853285858,1.0,0.5669065627123769,56.69065627123769,182
2020-07-01,s_3,1.0,1.3949397769575946,1.023387273655222,1.0,2.855127230507713,285.5127230507713,183
2020-07-01,s_2,1.0,1.2962048327181959,1.091514163784542,1.0,1.4148259340778837,141.48259340778836,183
2020-07-01,s_1,1.0,1.1974698884787973,1.0337381015639295,1.0,0.6189351245980211,61.89351245980211,183
2020-07-02,s_3,1.0,1.3959729980349411,1.0463516285627552,1.0,2.921357239846985,292.1357239846985,184
2020-07-02,s_2,1.0,1.2969797485262058,0.9608412161449572,1.0,1.2461915988893004,124.61915988893004,184
2020-07-02,s_1,1.0,1.1979864990174707,1.008713445761482,1.0,0.6042125446998236,60.42125446998236,184
2020-07-03,s_3,1.0,1.396888883767173,0.9568137626326061,1.15,3.0740937703709386,307.40937703709386,185
2020-07-03,s_2,1.0,1.2976666628253797,0.9377953120931943,1.15,1.39948757001585,139.948757001585,185
2020-07-03,s_1,1.0,1.1984444418835865,1.0170519789470096,1.15,0.700856167483554,70.08561674835539,185
2020-07-04,s_3,1.0,1.3976871627575809,0.9720303917867142,1.3,3.5323454410673323,353.2345441067332,186
2020-07-04,s_2,1.0,1.2982653720681856,0.9652071390276254,1.3,1.62902350711434,162.902350711434,186
2020-07-04,s_1,1.0,1.1988435813787903,0.9936872895874072,1.3,0.7743291588627077,77.43291588627076,186
2020-07-05,s_3,1.0,1.3983675984588717,1.0357323585110219,1.3,3.7656698841247223,376.5669884124722,187
2020-07-05,s_2,1.0,1.2987756988441537,0.9692009006072468,1.3,1.6364069501085283,163.64069501085282,187
2020-07-05,s_1,1.0,1.1991837992294359,1.089823994464601,1.3,0.8494845308127491,84.9484530812749,187
2020-07-06,s_3,1.0,1.3989299892432623,0.9819864999578992,1.0,2.7474607276462653,274.74607276462655,188
2020-07-06,s_2,1.0,1.2991974919324467,1.0347472240320437,1.0,1.3443409982464927,134.43409982464928,188
2020-07-06,s_1,1.0,1.1994649946216311,0.9836448251825635,1.0,0.5899237674735994,58.99237674735994,188
2020-07-07,s_3,1.0,1.3993741684622258,1.041814745343842,1.0,2.915777285914449,291.5777285914449,189
2020-07-07,s_2,1.0,1.2995306263466693,0.9747775510928359,1.0,1.2667532815203455,126.67532815203455,189
2020-07-07,s_1,1.0,1.199687084231113,1.0687154387756816,1.0,0.641062054308786,64.1062054308786,189
2020-07-08,s_3,1.0,1.3997000044958734,0.9464915460496737,1.0,2.649608442522069,264.96084425220687,190
2020-07-08,s_2,1.0,1.299775003371905,1.039825333606646,1.0,1.3515389764947707,135.15389764947707,190
2020-07-08,s_1,1.0,1.1998500022479366,0.9482326122506903,1.0,0.5688684509702788,56.88684509702788,190
2020-07-09,s_3,1.0,1.3999074007919563,0.9787910835505924,1.0,2.740433763383305,274.0433763383305,191
2020-07-09,s_2,1.0,1.2999305505939671,1.0409519301969103,1.0,1.3531652157627225,135.31652157627227,191
2020-07-09,s_1,1.0,1.1999537003959782,0.9170706505292517,1.0,0.5502211603135613,55.02211603135613,191
2020-07-10,s_3,1.0,1.399996295894476,0.9988169317835517,1.15,3.216182010979413,321.61820109794127,192
2020-07-10,s_2,1.0,1.299997221920857,1.0156412192665143,1.15,1.5183803780419978,151.8380378041998,192
2020-07-10,s_1,1.0,1.199998147947238,0.9990690730354317,1.15,0.689356596455482,68.9356596455482,192
2020-07-11,s_3,1.0,1.3999666634618952,0.9530901026300395,1.3,3.4691653644895823,346.91653644895825,193
2020-07-11,s_2,1.0,1.2999749975964214,0.9737306220797632,1.3,1.6455731020270128,164.55731020270127,193
2020-07-11,s_1,1.0,1.1999833317309476,0.9803856188653719,1.3,0.7646901608496645,76.46901608496644,193
2020-07-12,s_3,1.0,1.399818512274943,1.0610299589465788,1.3,3.861648384390534,386.16483843905337,194
2020-07-12,s_2,1.0,1.2998638842062071,0.9790531738420158,1.3,1.6544266198131072,165.44266198131072,194
2020-07-12,s_1,1.0,1.1999092561374716,1.0411789289341509,1.3,0.8120581521802012,81.20581521802012,194
2020-07-13,s_3,1.0,1.3995518862340135,1.024854933909646,1.0,2.8686753117389605,286.86753117389605,195
2020-07-13,s_2,1.0,1.29966391467551,1.059587842645739,1.0,1.3771080835155396,137.71080835155396,195
2020-07-13,s_1,1.0,1.1997759431170067,0.9844339186833577,1.0,0.5905500666123481,59.05500666123481,195
2020-07-14,s_3,1.0,1.399166864346157,0.9688664604741718,1.0,2.711211694943614,271.12116949436137,196
2020-07-14,s_2,1.0,1.2993751482596176,1.0219426963842966,1.0,1.3278869426271789,132.78869426271788,196
2020-07-14,s_1,1.0,1.1995834321730785,1.1264110133140237,1.0,0.6756119946943959,67.56119946943959,196
2020-07-15,s_3,1.0,1.3986635607016682,0.9883436653674748,1.0,2.7647205403996207,276.4720540399621,197
2020-07-15,s_2,1.0,1.298997670526251,0.9804096031169117,1.0,1.2735497906104345,127.35497906104345,197
2020-07-15,s_1,1.0,1.199331780350834,1.1064515078475123,1.0,0.6635012283893109,66.35012283893109,197
2020-07-16,s_3,1.0,1.3980421244402792,0.9476176548857081,1.0,2.6496187987870616,264.96187987870616,198
2020-07-16,s_2,1.0,1.2985315933302093,0.9319127561504749,1.0,1.210118156088823,121.0118156088823,198
2020-07-16,s_1,1.0,1.1990210622201396,1.0428756440487625,1.0,0.6252149312454297,62.52149312454297,198
2020-07-17,s_3,1.0,1.3973027397069657,0.976722185917678,1.15,3.1389861485252997,313.89861485253,199
2020-07-17,s_2,1.0,1.2979770547802243,0.8985825975374048,1.15,1.3412905324426188,134.12905324426188,199
2020-07-17,s_1,1.0,1.1986513698534829,0.9853090849206132,1.15,0.6790991985122754,67.90991985122754,199
2020-07-18,s_3,1.0,1.3964456255973818,0.915022016139096,1.3,3.3222240785831176,332.2224078583118,200
2020-07-18,s_2,1.0,1.2973342191980364,1.02979771873551,1.3,1.7367893651779478,173.67893651779477,200
2020-07-18,s_1,1.0,1.198222812798691,0.9685163402878273,1.3,0.7543239427757634,75.43239427757634,200
2020-07-19,s_3,1.0,1.3954710360929363,0.9096654116807651,1.3,3.3004705097937683,330.0470509793768,201
2020-07-19,s_2,1.0,1.296603277069702,1.0764647529748845,1.3,1.8144720442644415,181.44720442644416,201
2020-07-19,s_1,1.0,1.1977355180464682,0.9557463187695604,1.3,0.7440753529511018,74.40753529511018,201
2020-07-20,s_3,1.0,1.3943792599855322,1.1311904423276717,1.0,3.1546169837511315,315.46169837511314,202
2020-07-20,s_2,1.0,1.2957844449891491,1.0720034242344862,1.0,1.3890853620981511,138.9085362098151,202
2020-07-20,s_1,1.0,1.1971896299927662,1.0138595397263526,1.0,0.6068910636148142,60.689106361481414,202
2020-07-21,s_3,1.0,1.393170620791993,0.978580582434418,1.0,2.7266594350502964,272.66594350502965,203
2020-07-21,s_2,1.0,1.2948779655939946,1.0588979509902667,1.0,1.371143624549926,137.1143624549926,203
2020-07-21,s_1,1.0,1.1965853103959965,0.9908834552821194,1.0,0.5928382934525062,59.283829345250616,203
2020-07-22,s_3,1.0,1.391845476658196,0.9184701545766518,1.0,2.556737060186134,255.6737060186134,204
2020-07-22,s_2,1.0,1.2938841074936471,0.9188391674362449,1.0,1.1888713960884516,118.88713960884516,204
2020-07-22,s_1,1.0,1.195922738329098,1.0330452852980216,1.0,0.6177211732057871,61.772117320578715,204
2020-07-23,s_3,1.0,1.3904042202529474,1.021994174644082,1.0,2.8419700269981187,284.1970026998119,205
2020-07-23,s_2,1.0,1.2928031651897105,1.0695772122361515,1.0,1.3827528053936835,138.27528053936834,205
2020-07-23,s_1,1.0,1.1952021101264738,0.9750037809986354,1.0,0.5826632882154297,58.26632882154297,205
2020-07-24,s_3,1.0,1.3888472786516246,1.0368034919350166,1.15,3.3119119290220334,331.19119290220334,206
2020-07-24,s_2,1.0,1.2916354589887185,1.067792507975886,1.15,1.5860784660657705,158.60784660657706,206
2020-07-24,s_1,1.0,1.1944236393258123,0.9685813869331245,1.15,0.6652154904692454,66.52154904692455,206
2020-07-25,s_3,1.0,1.3871751132096255,1.031567136791011,1.3,3.7205070753796403,372.05070753796406,207
2020-07-25,s_2,1.0,1.290381334907219,1.0260236723162246,1.3,1.7211503347087622,172.11503347087623,207
2020-07-25,s_1,1.0,1.1935875566048129,0.9882028691284588,1.3,0.7666793211953868,76.66793211953869,207
2020-07-26,s_3,1.0,1.3853882194256597,1.0157913979135131,1.3,3.6588901337645896,365.88901337645893,208
2020-07-26,s_2,1.0,1.2890411645692448,1.1259686508859124,1.3,1.8868459233083694,188.68459233083695,208
2020-07-26,s_1,1.0,1.1926941097128299,1.023508281422507,1.3,0.7934759940217015,79.34759940217016,208
2020-07-27,s_3,1.0,1.3834871267949187,0.9718440379714476,1.0,2.6890674315717797,268.90674315717797,209
2020-07-27,s_2,1.0,1.2876153450961891,0.9516678257443959,1.0,1.2253820958628103,122.53820958628103,209
2020-07-27,s_1,1.0,1.1917435633974593,0.9905987411510219,1.0,0.5902698368381781,59.02698368381781,209
2020-07-28,s_3,1.0,1.3814723986521784,1.1190090454904493,1.0,3.0917602203743515,309.17602203743513,210
2020-07-28,s_2,1.0,1.2861042989891338,1.0611423615798565,1.0,1.3647397530673353,136.47397530673354,210
2020-07-28,s_1,1.0,1.1907361993260892,0.9747764551861777,1.0,0.5803508057204736,58.03508057204736,210
2020-07-29,s_3,1.0,1.3793446320048686,0.9739241543410945,1.0,2.6867541085405398,268.67541085405395,211
2020-07-29,s_2,1.0,1.2845084740036514,1.0449617577322965,1.0,1.3422622328168854,134.22622328168853,211
2020-07-29,s_1,1.0,1.1896723160024343,1.0478125602119768,1.0,0.6232767976219112,62.327679762191124,211
2020-07-30,s_3,1.0,1.3771044573561682,0.9650505766772575,1.0,2.6579509014327836,265.79509014327834,212
2020-07-30,s_2,1.0,1.2828283430171261,0.9988914866498464,1.0,1.2814063106729363,128.14063106729364,212
2020-07-30,s_1,1.0,1.188552228678084,0.96191781143469,1.0,0.5716447792929229,57.16447792929229,212
2020-07-31,s_3,1.0,1.374752538518173,0.9401516840791252,1.15,2.972694602843799,297.26946028437993,213
2020-07-31,s_2,1.0,1.2810644038886296,1.0923685260115348,1.15,1.6093035997919178,160.9303599791918,213
2020-07-31,s_1,1.0,1.1873762692590863,0.9588047236228442,1.15,0.6546156360178872,65.46156360178873,213
2020-08-01,s_3,1.0,1.3722895724151916,1.0143642942177657,1.3,3.619204013321872,361.92040133218717,214
2020-08-01,s_2,1.0,1.2792171793113938,0.9883571706903932,1.3,1.643620513655581,164.3620513655581,214
2020-08-01,s_1,1.0,1.1861447862075958,1.0755724230399282,1.3,0.8292600041553628,82.92600041553628,214
2020-08-02,s_3,1.0,1.3697162888772372,1.0104545704845487,1.3,3.598493819344161,359.8493819344161,215
2020-08-02,s_2,1.0,1.2772872166579279,1.0076396353658883,1.3,1.6731587928259162,167.31587928259162,215
2020-08-02,s_1,1.0,1.1848581444386186,0.9777736062173873,1.3,0.7530399634834635,75.30399634834635,215
2020-08-03,s_3,1.0,1.3670334504237576,1.0707448700007898,1.0,2.927488108321435,292.7488108321435,216
2020-08-03,s_2,1.0,1.275275087817818,1.0146603133163798,1.0,1.2939710201698011,129.3971020169801,216
2020-08-03,s_1,1.0,1.1835167252118788,0.958603452527921,1.0,0.5672616094563229,56.72616094563229,216
2020-08-04,s_3,1.0,1.3642418520376869,1.0428423449422184,1.0,2.8453783440945926,284.53783440945926,217
2020-08-04,s_2,1.0,1.2731813890282653,1.0194387930806563,1.0,1.2979304986037283,129.79304986037283,217
2020-08-04,s_1,1.0,1.1821209260188434,0.9619537668087634,1.0,0.568572838803645,56.8572838803645,217
2020-08-05,s_3,1.0,1.3613423209298736,0.9399137135007464,1.0,2.5590886324218447,255.90886324218448,218
2020-08-05,s_2,1.0,1.2710067406974053,1.0777819539391635,1.0,1.3698681284586973,136.98681284586974,218
2020-08-05,s_1,1.0,1.180671160464937,0.9632892031239957,1.0,0.5686638906578761,56.866389065787615,218
2020-08-06,s_3,1.0,1.3583357162939635,1.1479058209592572,1.0,3.118482951101406,311.8482951101406,219
2020-08-06,s_2,1.0,1.2687517872204725,0.9766210397386356,1.0,1.23908968960551,123.908968960551,219
2020-08-06,s_1,1.0,1.1791678581469818,1.0618394740003814,1.0,0.6260434891264737,62.60434891264737,219
2020-08-07,s_3,1.0,1.3552229290517974,1.0231460325526285,1.15,3.189159215092507,318.9159215092507,220
2020-08-07,s_2,1.0,1.266417196788848,1.0574529199364149,1.15,1.540053046992365,154.0053046992365,220
2020-08-07,s_1,1.0,1.1776114645258986,0.9657885363559626,1.15,0.6539611003142698,65.39611003142699,220
2020-08-08,s_3,1.0,1.3520048815894143,0.9331455009542579,1.3,3.280204908560726,328.0204908560726,221
2020-08-08,s_2,1.0,1.2640036611920609,0.9765638794568607,1.3,1.6046944147278128,160.46944147278128,221
2020-08-08,s_1,1.0,1.1760024407947072,0.9860776945156702,1.3,0.7537593541163697,75.37593541163697,221
2020-08-09,s_3,1.0,1.3486825274837286,0.9130168825385978,1.3,3.201561783621424,320.1561783621424,222
2020-08-09,s_2,1.0,1.2615118956127964,0.9779009802027355,1.3,1.6037238350343141,160.37238350343142,222
2020-08-09,s_1,1.0,1.1743412637418644,0.9355249975488603,1.3,0.7141066451243616,71.41066451243616,222
2020-08-10,s_3,1.0,1.3452568512199645,0.9400780233875398,1.0,2.5292928032868196,252.92928032868195,223
2020-08-10,s_2,1.0,1.2589426384149733,0.8892728741331493,1.0,1.1195435384320533,111.95435384320534,223
2020-08-10,s_1,1.0,1.1726284256099824,1.1294531704948307,1.0,0.6622144465587781,66.22144465587782,223
2020-08-11,s_3,1.0,1.3417288678999308,0.9628847416430508,1.0,2.583860508645696,258.3860508645696,224
2020-08-11,s_2,1.0,1.2562966509249482,1.1138312265945245,1.0,1.3993024396663283,139.93024396663282,224
2020-08-11,s_1,1.0,1.1708644339499654,0.9127024624145005,1.0,0.5343254260098469,53.43254260098469,224
2020-08-12,s_3,1.0,1.3380996229412252,0.8860276598413541,1.0,2.3711865550984244,237.11865550984243,225
2020-08-12,s_2,1.0,1.2535747172059188,0.8971804652786828,1.0,1.1246827480443995,112.46827480443994,225
2020-08-12,s_1,1.0,1.1690498114706127,1.0395814896313662,1.0,0.6076612722309437,60.766127223094365,225
2020-08-13,s_3,1.0,1.3343701917674549,1.03784945989732,1.0,2.769750765657873,276.9750765657873,226
2020-08-13,s_2,1.0,1.250777643825591,1.0576273180126747,1.0,1.3228566048694725,132.28566048694725,226
2020-08-13,s_1,1.0,1.1671850958837273,1.02804557941179,1.0,0.599959739089296,59.9959739089296,226
2020-08-14,s_3,1.0,1.330541679489564,1.0474079660509945,1.15,3.205325894798548,320.5325894798548,227
2020-08-14,s_2,1.0,1.247906259617173,0.9751982277359046,1.15,1.3994993686730899,139.949936867309,227
2020-08-14,s_1,1.0,1.165270839744782,0.9641394364686869,1.15,0.6460030531898334,64.60030531898335,227
2020-08-15,s_3,1.0080274566499519,1.3266152205783666,1.0018893482974018,1.3,3.4834569257412493,348.34569257412494,228
2020-08-15,s_2,1.0080274566499519,1.244961415433775,0.9717829605573947,1.3,1.585407416231869,158.5407416231869,228
2020-08-15,s_1,1.0080274566499519,1.1633076102891833,1.0460363566050281,1.3,0.7973097350838657,79.73097350838657,228
2020-08-16,s_3,1.0218208895403067,1.322591978528378,0.9636030943813267,1.3,3.385884936278433,338.58849362784326,229
2020-08-16,s_2,1.0218208895403067,1.2419439838962834,1.0221745404444562,1.3,1.6863402148864108,168.63402148864108,229
2020-08-16,s_1,1.0218208895403067,1.161295989264189,1.041907300395675,1.3,0.8036374014940343,80.36374014940343,229
2020-08-17,s_3,1.0461948235193326,1.3184731455130463,0.9532460494626331,1.0,2.6297766515773775,262.97766515773776,230
2020-08-17,s_2,1.0461948235193326,1.2388548591347848,0.9880703968854733,1.0,1.2806217784745406,128.06217784745405,230
2020-08-17,s_1,1.0461948235193326,1.1592365727565233,0.8976871279909993,1.0,0.5443517748420437,54.43517748420437,230
2020-08-18,s_3,1.0761623881325622,1.314259942031486,0.9805675326403948,1.0,2.7737453386324926,277.37453386324927,231
2020-08-18,s_2,1.0761623881325622,1.2356949565236144,0.9095173007674031,1.0,1.209483778717116,120.9483778717116,231
2020-08-18,s_1,1.0761623881325622,1.157129971015743,0.969760510942747,1.0,0.6038018671570722,60.38018671570722,231
2020-08-19,s_3,1.0977944421578465,1.3099536165468166,1.038095346565311,1.0,2.985686372364019,298.5686372364019,232
2020-08-19,s_2,1.0977944421578465,1.2324652124101125,1.0329170082335637,1.0,1.3975299572105726,139.75299572105726,232
2020-08-19,s_1,1.0977944421578465,1.1549768082734082,1.0289134914819404,1.0,0.6522936604774423,65.22936604774424,232
2020-08-20,s_3,1.0977944421578465,1.3055554451162172,1.0348242178386908,1.0,2.9662853558998954,296.62853558998955,233
2020-08-20,s_2,1.0977944421578465,1.2291665838371628,1.0129692921661804,1.0,1.366872647098841,136.68726470988412,233
2020-08-20,s_1,1.0977944421578465,1.1527777225581086,1.0887403210054065,1.0,0.6889075023357082,68.89075023357081,233
2020-08-21,s_3,1.0761623881325622,1.3010667310128035,1.0464325583892296,1.15,3.369895711825758,336.9895711825758,234
2020-08-21,s_2,1.0761623881325622,1.2258000482596025,0.9352746341335253,1.15,1.4188433196218388,141.8843319621839,234
2020-08-21,s_1,1.0761623881325622,1.1505333655064018,0.9950643777793675,1.15,0.7084285433547098,70.84285433547099,234
2020-08-22,s_3,1.0461948235193324,1.2964888043394387,1.0443896458938537,1.3,3.683131655416852,368.3131655416852,235
2020-08-22,s_2,1.0461948235193324,1.222366603254579,1.001479319646393,1.3,1.6649430413923907,166.49430413923906,235
2020-08-22,s_1,1.0461948235193324,1.1482444021697193,1.0647324599448276,1.3,0.8313822627049704,83.13822627049704,235
2020-08-23,s_3,1.0218208895403067,1.291823021634595,0.9848339638020511,1.3,3.37998024812971,337.998024812971,236
2020-08-23,s_2,1.0218208895403067,1.2188672662259463,0.9456605292265725,1.3,1.5311220310365667,153.11220310365667,236
2020-08-23,s_1,1.0218208895403067,1.1459115108172975,0.9472943225998872,1.3,0.7209815479940552,72.09815479940552,236
2020-08-24,s_3,1.0080274566499516,1.287070765470385,1.0156791971702863,1.0,2.635489805043311,263.5489805043311,237
2020-08-24,s_2,1.0080274566499516,1.2153030741027886,1.0506684118249479,1.0,1.2871306540218943,128.71306540218944,237
2020-08-24,s_1,1.0080274566499516,1.1435353827351924,1.005477437003528,1.0,0.579514493795419,57.9514493795419,237
2020-08-25,s_3,1.0,1.2822334440428715,0.9684263552504042,1.0,2.483497321589222,248.34973215892222,238
2020-08-25,s_2,1.0,1.2116750830321537,0.8855774969686141,1.0,1.0730321871708524,107.30321871708523,238
2020-08-25,s_1,1.0,1.1411167220214358,0.9343724957184929,1.0,0.5331140397306373,53.31140397306373,238
2020-08-26,s_3,1.0,1.2773124907547915,0.9134616015668102,1.0,2.3335518270123266,233.35518270123265,239
2020-08-26,s_2,1.0,1.2079843680660936,0.9453215831017256,1.0,1.1419336951823773,114.19336951823773,239
2020-08-26,s_1,1.0,1.1386562453773958,0.9025959625286897,1.0,0.5138732648928572,51.387326489285726,239
2020-08-27,s_3,1.0,1.2723093637908067,0.9415032999362312,1.0,2.395766929097623,239.5766929097623,240
2020-08-27,s_2,1.0,1.204232022843105,0.927818259615554,1.0,1.1173084596076077,111.73084596076077,240
2020-08-27,s_1,1.0,1.1361546818954034,1.0104806878617054,1.0,0.5740311822394821,57.40311822394821,240
2020-08-28,s_3,1.0,1.2672255456854136,0.9581713921099815,1.15,2.792704310021464,279.27043100214644,241
2020-08-28,s_2,1.0,1.2004191592640603,0.9778779174356894,1.15,1.3499428956376964,134.99428956376966,241
2020-08-28,s_1,1.0,1.1336127728427068,1.0062244199994623,1.15,0.65588459154314,65.58845915431401,241
2020-08-29,s_3,1.0,1.2620625428836345,1.007109620849075,1.3,3.3046918555335276,330.46918555335276,242
2020-08-29,s_2,1.0,1.196546907162726,1.005093636652496,1.3,1.563434187049125,156.3434187049125,242
